entry_id	record_type	figure	panel	status	source_path	sha256	generator_path	replication_unit	notes
creditfirst.support.e4ce20aacef3f5d0	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/credit_resolution_bridge/capture/replay/seed_127219_state_metadata.json	30112ada24dc6c2c03997575a01ebabf3033f68dd044b6b9a6e65b5a6ee20f4a		paired seed block; saved-state diagnostics, not extra independent observations	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.f5c9f0384855328c	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/credit_resolution_bridge/capture/validation.json	5be0238797381b4508700aa40ade7b25c131f11d4e1becb7be252bfa6452e3ae		paired seed block; saved-state diagnostics, not extra independent observations	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.d467e1a65075cfec	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/REPORT.md	25bd40ffce3f2d049f3746c68ee89953d2ec67fb7a33fbde2dec3468e61fde8e		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.d2bdf943828511da	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/figures/figure_inputs.json	97b1a909e17833a260bcbaa01168b4cad380d4fed369fb47ef0637fa97599d3b		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.87dc6664cd937857	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/figures/visual_validation.json	3bab419cee4aba8594c20836311560cee154508b09e4cc9f4e5c6edacd277641		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.32332db639acfa18	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/audit_864691135060651419.json	08c64318364aa1806c4a7bab8576cc5ce4b55431b04ab64296bb63f06d5eafca		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.44614781400ae2ce	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/audit_864691135196576298.json	54bfce39a28fab5c811f7cf0a5234039ad714284af67d8d2e77070520db9c779		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.2029c6188726f1ee	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/audit_864691135277186789.json	fdbf7176006e2c783245343228d8d610400fe49707880b23c56c5ffc92a125a7		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.3a9aa9e5795f8420	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/audit_864691135324623260.json	e79888024dd3e922a0c87e56f385be277914029b2762031b82dd9661a0d924f0		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.6be3fecbcc7a2edd	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/audit_864691135409937097.json	a26df648fd56dc881f4525c6c9cfda29428d273fbd709e1af92c112383d7d8a4		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.b55a71ca1c3d772d	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/audit_864691135739661169.json	d4477ff5a492e262caa908ff8e7cea31ea0bd182faedf19d597d102813e6841a		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.51149cec359bef0f	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/audit_864691135810666525.json	8b92fdfd726a755fc194c807140aff7b37296150a867a7e9b54c31d20c2d86bb		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.44cb0fe8b3d114ae	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/audit_864691136043380566.json	7d648b2caae874b58d515ffa549eafecdae2f6c8936483da883741c675ffe126		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.483228d22e98fbc0	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/operator_864691135060651419.npz	28a1b32a9086f0edd0dce9b390e2fbff6afbf6a797ec2dcf9ad3b3d256a19e28		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.4c42f318bf22a795	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/operator_864691135196576298.npz	04b5a1a402880e7d7be6eccf1199d5ba7fbd22dab9d5059bedcaf16d8520b7e3		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.6a7db9ba5aaddea1	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/operator_864691135277186789.npz	cffcd246778dc178709d820dd2586b3d3ded8a5b7a2978c8e05d901c63a3edfa		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.030fbb9ae3ff9c15	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/operator_864691135324623260.npz	aba38fdfe504295cc8c7d14635781277a079dbecb8ded5e41048a1b2be46926f		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.85326a99c5811b8f	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/operator_864691135409937097.npz	4cc1d94e662a9e2bccc169b93f06daa6a22e783131eaec14877bd1de8c8aad3c		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.722d572a7fa0eab9	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/operator_864691135739661169.npz	5c0a8f7d878c2a56be8dd9dc757ff1c51db86fba9b22bee863d25b3d2e971d42		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.fbfb7fa4fdbb0aeb	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/operator_864691135810666525.npz	b9c86eb67327160cd4daece4ab87573485f17f8f5d1825bf79f5cb6d1020ed20		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.dab591e7a7b63c58	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/operator_864691136043380566.npz	39fe3128620cc7ca41153093cbb6d4976ffb2d2794cc860307110858028c6e05		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.0c0842bf01227d55	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/rows_864691135060651419.csv.gz	ad3c949561849946a398bacddbfa25fc2f63185d2aa590afad189138784d07e0		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.5a9297184f7a23cf	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/rows_864691135196576298.csv.gz	3dc13599ed537b01150c4a339009825ea21c75f3135145b27b1fdcb3beecde04		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.d10218c81e358e4a	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/rows_864691135277186789.csv.gz	4b966a43645f93355bbcbc732d1450a7679034c16a58fa44c77af333e95325a8		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.4aaa5aa111cd8b70	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/rows_864691135324623260.csv.gz	db8a2d0beaa9e6aec0159a8e4b5e5ae49fb9cb1c5a9f565f2cdbc52a7be08ffc		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.9754eee9cb1bc624	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/rows_864691135409937097.csv.gz	7111c60b3bf1be79b93b1bec89f35a17e1a0be95b002940be5e87da051601558		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.e0c704e769d1d9cb	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/rows_864691135739661169.csv.gz	2653de68b40041235351f64d414f497789bef1686562e0afc14d08b6bfa72bcf		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.3963b7d7ea8957c4	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/rows_864691135810666525.csv.gz	6375b6456c10899d4eca7319673b253d1373e62e111fd4aca7728af1ccbacf4d		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.e4cf92ce64fb66f0	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cells/rows_864691136043380566.csv.gz	f1559ca903fa13e7ab812bf5b7989ca166cfd2bd7f4ccb0645c5c09a844ea600		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.8e4a942019f34696	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cohort_inclusion.csv	2f4cf52bba460de2ec77d49996268d7fa00246e00c0bf27c4d6824402958b40d		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.288b7e23ffdf4b90	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/cohort_method_summary.csv	28d3c2e6bdbcfc6df1c7423287c0017ac9e63dfedb4c2ca6434ab4459a5a05d3		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.b5bae69328d93d29	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/operator_audit.csv	b2ad5e161d551af5d1bd48839cb9c095f3513482022a94ce435e5b65f11dfc90		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.1fc38c212e7a4fb3	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/original8/summary.json	d4579257ab4ddb0a03a32446bc0b0636b15c9c9c3454b58d194d4904dae497dc		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.d16929ba714d1cab	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349531254.json	9e7ed874ba7d0538116d3c56f5350464d62d66b8e7dc5309ed400218599c9cc1		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.5496e25efe4c9606	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349538278.json	43a4e00d1664226f52cdb464427ace70954eae830cc3e033d20f08ce2a1dc93e		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.64cb36eb47d314e5	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349538332.json	92124339d63eb7513884cf9a7d51109aae706fb38c859d16644d8285878a840a		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.fcf2324c13593a64	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349538440.json	ba1b1e78822500f59adec95a16342040c188fd1246328bbb493bbb28010bb952		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.33934ee3d68e796e	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349538466.json	c06d412992c5298bc342285facf8d8c9b97ecf1ece1145777bf77d02d33e3d40		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.5842981e227d8a7a	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349539333.json	845105192e22d93f5b627519097fe19c2fddf2d89df467b9ab6319c5820dd9c8		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.0c71b36d9b926d7a	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349539366.json	e25e80f9e5dff87091ad0ee57dc9780925a766aaaa98bca7d70d7c8577e9dbf9		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.73ba680858d984d2	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349539785.json	083064e681e073a79c289d48edcaa87196c86fef4ecb46ffee3b93fbee9fd20e		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.3923f23d82e9586c	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349539825.json	9e5414f11cb257aa87228b5a77015ab2b8b49f135177ff75b12f263de6ea171f		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.c8c412b70575b901	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/audit_648518346349539864.json	5fb5920a7315a5501aa4e9729c27298ad01c49b45d218158cd63f0e5e90a7db4		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.21c358ba0faa8149	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349531254.npz	a54bbc0bfbf13f709ad6b675e551a558edb4b1820bf704e36f4679ae20e42d6c		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.f144c64889241731	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349538278.npz	3a079b20380bf796ebd327560f3ecd7074e3230f777dedd8fbd0401a8439da2c		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.6d05c50354718347	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349538332.npz	9a409b7627c26976182856ca105e3d8134adaf61bc9a657625792065ba924e64		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.9e16181c585533f3	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349538440.npz	72818e926edba09194f7640999a7d85b0d0c7ab25d8ae3820e1c847a6f3f8366		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.62f08f07bd150f5f	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349538466.npz	6ff6e1ce925bb157de5ee51bf9aca5a81958f0ab1e8a5cb595d3244cb9ef4360		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.7a9496e121205da6	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349539333.npz	9407053265ef3adcc2e54aa785f7a53f87bbcbd374b8d0fa696eb26602ba9d97		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.043bbf570b54c67c	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349539366.npz	ad90818f7a26af3cfb628465f3a66efbbd9b4d99f33527e23b3d87b70ae68089		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.dec3245f88f71da5	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349539785.npz	baab85be1b6a0b06963d6f24d23a73d895e577d76312bb6463c5e7018acac226		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.10449de9fb3995b1	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349539825.npz	27297ac3a3cc9e28d368538cfd4e0089f93dff202ccfc04292dcb4fc8a887046		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.c6e698aae43483cf	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/operator_648518346349539864.npz	d65dd4dad23ac8d859afcff82af321fe615891d0797b196b51192f4616c4762b		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.c5c031f8b8893629	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349531254.csv.gz	a2aab59bf23d10d3b037eb466aa216aeb76a9cc10f3686c2d44ec1ce644d7447		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.83b5313390d5077b	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349538278.csv.gz	4b1b139dbde60a51862fead9c91870c30e87ff5cdc85ba542505ef267ed54450		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.55a18f605bfc14ad	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349538332.csv.gz	599154226d32dcf13bca253c0a2b748fba9dd6c6347b0657094c3cf9b65f2e2e		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.6c3a0c243adceab3	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349538440.csv.gz	59f07e604323847b96a09f43c62e62e567f62c8c1227d15a3872ce0e25ab0d99		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.f65ffb73d97ab69d	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349538466.csv.gz	b385ae8cc40c1be170f03d00d1826255962a9695d50a4ec473c86e34571693bc		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.8250182d7dbba930	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349539333.csv.gz	ebb2cf69119f8883178b2a044a80e48c008a6b81823dccf8c4e814673983c164		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
creditfirst.support.e2e68ea093218405	panel_source	methods	supporting evidence and protocols	ready	drafts/dendritic-local-learning/journal/source_data/anatomy_commonmode/pinky/cells/rows_648518346349539366.csv.gz	8db8cc491c92492047fe4e19f41e9ee3492a2c5a0f70f70ffee03665de8ac059		reconstructed cell; original eight-cell and v661 cohorts from the same mouse; Pinky is a second mouse	Supporting experimental source or scientific protocol. Byte inventory; no plotted-panel association is inferred. Generating code and frozen choices are identified by the experimental protocol.
